MP1111K00250207,봄바니에양복점,23067480,1,서울특별시,은평구,증산동,244,1138011000,11380640,931001000,의류/스포츠판매업;일반의류;일반의류,,,947274,1953753,0,Y,N,2012-04-12 9:34
MP1111K00250208,웅진코웨이,29063019,1,서울특별시,도봉구,쌍문동,388-33,1132010500,11320680,703108100,쇼핑/여가/가정;전자제품;웅진코웨이,,,958555,1960837,0,Y,N,2012-04-12 9:34
MP1111K00250209,내일사인,222631209,1,서울특별시,종로구,관수동,130-2,1111015500,11110615,991001000,기타;;기타 기타,,,954985,1952291,0,Y,N,2012-04-12 9:34
MP1111K00250210,웹스프레드,25014661,1,서울특별시,강남구,역삼동,720-2,1168010100,11680650,902201000,공기업/공단/문화산업;광고대행;광고대행 일반,,,959503,1944839,0,Y,N,2012-04-12 9:34
MP1111K00250060,현대자동차서비스센터남부,28134025,1,서울특별시,동작구,대방동,Jan-68,1159010800,11590660,721102000,자동차;카센터-정비소;정비소 일반,,,949804,1946185,0,Y,N,2012-04-12 9:34
MP1111K00250211,티엠디교육그룹,25121305,1,서울특별시,금천구,가산동,60-25,1154510100,11545510,324103000,정치/사회기관;교육;교육기관기타,,,945720,1942040,0,Y,N,2012-04-12 9:34
MP1111K00250212,에이스상사,28300696,1,서울특별시,금천구,독산동,1003-32,1154510200,11545610,991001000,기타;;기타 기타,,,946111,1940905,0,Y,N,2012-04-12 9:34
MP1111K00250213,다모아폐차장24시간무료견인,27664972,1,서울특별시,종로구,인의동,Feb-50,1111015700,11110615,723004000,자동차;자동차관련;폐차장,,,955605,1952865,0,Y,N,2012-04-12 9:34
MP1111K00250214,웅진코웨이,232966462,1,서울특별시,중랑구,묵동,238-1,1126010400,11260630,703108100,쇼핑/여가/가정;전자제품;웅진코웨이,,,962629,1957229,0,Y,N,2012-04-12 9:34
MP1111K00250215,인라인메카닉스,221461818,1,서울특별시,서초구,서초동,1317-23,1165010800,11650531,952055120,산업/농축수산/임광업;제조업;전기/전자/통신분야,,,958120,1944390,0,Y,N,2012-04-12 9:34
MP1111K00250216,이노엔텍,25011794,1,서울특별시,강남구,역삼동,702-10,1168010100,11680640,929101000,도매/소매/서비스;도소매;도소매 기타,,,959770,1945048,0,Y,N,2012-04-12 9:34
MP1111K00250217,파쿠몽코리아,234365060,1,서울특별시,광진구,구의동,58-16,1121510300,11215860,931001000,의류/스포츠판매업;일반의류;일반의류,,,964062,1950085,0,Y,N,2012-04-12 9:34
MP1111K00250218,비춤,222032903,1,서울특별시,송파구,송파동,193-6,1171010400,11710590,929101000,도매/소매/서비스;도소매;도소매 기타,,,965809,1944643,0,Y,N,2012-04-12 9:34
MP1111K00250219,금산디자인,222632493,1,서울특별시,중구,수표동,11월 08일,1114011000,11140550,902201000,공기업/공단/문화산업;광고대행;광고대행 일반,,,954941,1952156,0,Y,N,2012-04-12 9:34
MP1111K00250220,일성물류시스템,222654538,1,서울특별시,종로구,장사동,223-5,1111015400,11110615,929101000,도매/소매/서비스;도소매;도소매 기타,,,955265,1952272,0,Y,N,2012-04-12 9:34
MP1111K00250495,오케이버디,25581643,1,서울특별시,서초구,서초동,1486-6,1165010800,11650530,954101080,산업/농축수산/임광업;소프트웨어;S/W개발및자료처리업,,,956534,1942782,0,Y,N,2012-04-12 9:34
MP1111K00250496,이영언세무사무소,25750368,1,서울특별시,서초구,양재동,108-4,1165010200,11650651,921201360,도매/소매/서비스;서비스업;회계관련서비스업,,,959090,1942082,0,Y,N,2012-04-12 9:34
MP1111K00250497,훌랄라바베큐숯불치킨길동점,24709971,1,서울특별시,강동구,길동,414-10,1174010500,11740685,843302000,패스트푸드/제빙과류;치킨;치킨 일반,,,967972,1948587,0,Y,N,2012-04-12 9:34
MP1111K00250498,금호고속동서울영업소,25306390,1,서울특별시,광진구,구의동,04월 19일,1121510300,11215860,953201100,산업/농축수산/임광업;운송업;버스운송업,,,964369,1950631,0,Y,N,2012-04-12 9:34
MP1111K00250499,엠엘비,226679677,1,서울특별시,강서구,등촌동,689,1150010200,11500535,931001000,의류/스포츠판매업;일반의류;일반의류,,,941741,1951384,0,Y,N,2012-04-12 9:34
MP1111K00250500,루이,232741188,1,서울특별시,마포구,도화동,Jan-50,1144010400,11440585,852001000,한식/중식/일식;중식;중화요리 일반,,,951087,1949155,0,Y,N,2012-04-12 9:34
MP1111K00250501,제이비패브릭,222178196,1,서울특별시,영등포구,대림동,692-2,1156013300,11560720,991001000,기타;;기타 기타,,,946885,1944416,0,Y,N,2012-04-12 9:34
MP1111K00250502,한결세무법인관악지사,28773600,1,서울특별시,금천구,독산동,954,1154510200,11545630,921201360,도매/소매/서비스;서비스업;회계관련서비스업,,,946882,1942197,0,Y,N,2012-04-12 9:34
MP1111K00250503,그린손해보험서울지사,27772888,1,서울특별시,용산구,갈월동,92,1117010400,11170530,742301000,금융/보험;손해보험;손해보험 일반,,,953359,1949388,0,Y,N,2012-04-12 9:34
MP1111K00250639,인모션모터스,25748216,1,서울특별시,강남구,개포동,168-2,1168010300,11680670,952055140,산업/농축수산/임광업;제조업;자동차/교통분야,,,961111,1942792,0,Y,N,2012-04-12 9:34
MP1111K00250640,제일아쿠아영등포지점,28487012,1,서울특별시,영등포구,도림동,145-2,1156011800,11560585,921001060,도매/소매/서비스;판매업;가정용품판매업,,,947144,1945665,0,Y,N,2012-04-12 9:34
MP1111K00250641,알라딘시앤에스,27070708,1,서울특별시,용산구,한강로2가,01월 16일,1117012500,11170625,952055100,산업/농축수산/임광업;제조업;컴퓨터/사무분야,,,952788,1948311,0,Y,N,2012-04-12 9:34
MP1111K00250642,피시원,28787111,1,서울특별시,관악구,신림동,1542-6,1162010200,11620735,702102000,쇼핑/여가/가정;게임;PC방,,,950242,1941170,0,Y,N,2012-04-12 9:34
MP1111K00250643,삼성엔지니어링,221044591,1,서울특별시,강남구,대치동,945-10,1168010600,11680610,953101000,산업/농축수산/임광업;무역업;무역업,,,961290,1945471,0,Y,N,2012-04-12 9:34
MP1111K00250644,지에스엠,28267698,1,서울특별시,동작구,상도동,Aug-54,1159010200,11590530,953101000,산업/농축수산/임광업;무역업;무역업,,,951746,1945048,0,Y,N,2012-04-12 9:34
MP1111K00250645,피브트로,220622022,1,서울특별시,양천구,신정동,1314,1147010100,11470650,929001000,도매/소매/서비스;판매-서비스;판매-서비스 기타,,,943770,1945327,0,Y,N,2012-04-12 9:34
MP1111K00250646,위너스피플,28610667,1,서울특별시,구로구,구로동,104-2,1153010200,11530560,921201300,도매/소매/서비스;서비스업;인력공급및고용알선업,,,946152,1944355,0,Y,N,2012-04-12 9:34
MP1111K00250360,리움한의원,25387531,1,서울특별시,강남구,대치동,945-2,1168010600,11680610,534101000,의료/건강;한의원-한약방;한의원,,,961254,1945500,0,Y,N,2012-04-12 9:34
MP1111K00250361,티아이피피티엔시,25010020,1,서울특별시,강남구,역삼동,823-2,1168010100,11680640,921209020,도매/소매/서비스;서비스업;무역업/상품중개업-기타,,,958638,1944461,0,Y,N,2012-04-12 9:34
MP1111K00250362,신데렐라성형외과치과,25160032,1,서울특별시,서초구,서초동,1317-16,1165010800,11650531,534401000,의료/건강;의료/건강기타;의료/건강기타,,,958131,1944436,0,Y,N,2012-04-12 9:34
MP1111K00250363,에이에이로지스틱스,23356280,1,서울특별시,마포구,서교동,384-15,1144012000,11440660,953201240,산업/농축수산/임광업;운송업;화물운송업,,,948180,1950478,0,Y,N,2012-04-12 9:34
MP1111K00250364,노아시스템,234727387,1,서울특별시,금천구,가산동,371-50,1154510100,11545510,954101080,산업/농축수산/임광업;소프트웨어;S/W개발및자료처리업,,,945333,1942284,0,Y,N,2012-04-12 9:34
MP1111K00250365,주현족발,24524415,1,서울특별시,광진구,자양동,595-20,1121510500,11215830,855201000,한식/중식/일식;족발;족발 일반,,,962762,1947944,0,Y,N,2012-04-12 9:34
MP1111K00250366,뉴21커뮤니티,222269512,1,서울특별시,영등포구,여의도동,Apr-61,1156011000,11560540,929101000,도매/소매/서비스;도소매;도소매 기타,,,950406,1946768,0,Y,N,2012-04-12 9:34
MP1111K00250367,더블유아이앤,220691945,1,서울특별시,영등포구,문래동3가,54-66,1156012100,11560605,954201020,산업/농축수산/임광업;인터넷-통신;인터넷관련사업,,,946879,1946339,0,Y,N,2012-04-12 9:34
MP1111K00250368,다함세무법인,25412259,1,서울특별시,강남구,삼성동,158-10,1168010500,11680580,921201360,도매/소매/서비스;서비스업;회계관련서비스업,,,960970,1945595,0,Y,N,2012-04-12 9:34
MP1111K00250504,해인,25479935,1,서울특별시,강남구,청담동,141-12,1168010400,11680565,801401000,양식/뷔페/퓨전;양식;양식 일반,,,959830,1947609,0,Y,N,2012-04-12 9:34
MP1111K00250505,민스크린,222667896,1,서울특별시,중구,오장동,145-1,1114015400,11140590,551203000,교육/예술/종교;방송-언론;언론사,,,955968,1951881,0,Y,N,2012-04-12 9:34
MP1111K00250506,시지텍,25878601,1,서울특별시,서초구,서초동,1626-19,1165010800,11650510,953101000,산업/농축수산/임광업;무역업;무역업,,,957234,1943331,0,Y,N,2012-04-12 9:34
MP1111K00250507,에이스기획,28691113,1,서울특별시,영등포구,대림동,824-98,1156013300,11560700,921201280,도매/소매/서비스;서비스업;인쇄업,,,947079,1944165,0,Y,N,2012-04-12 9:34
MP1111K00250508,예섬학원,25588822,1,서울특별시,강남구,대치동,932,1168010600,11680630,555207000,교육/예술/종교;학원;특수학원,,,960969,1944556,0,Y,N,2012-04-12 9:34
MP1111K00250509,포유콜대리운전,262988080,1,서울특별시,성북구,정릉동,1,1129013300,11290640,952055140,산업/농축수산/임광업;제조업;자동차/교통분야,,,957499,1956336,0,Y,N,2012-04-12 9:34
MP1111K00250510,웅진코웨이렌탈,226715032,1,서울특별시,영등포구,양평동1가,06월 13일,1156012500,11560610,703108100,쇼핑/여가/가정;전자제품;웅진코웨이,,,946016,1947097,0,Y,N,2012-04-12 9:34
MP1111K00250511,한창훈세무회계사무소,25014285,1,서울특별시,강남구,역삼동,827-64,1168010100,11680640,921201360,도매/소매/서비스;서비스업;회계관련서비스업,,,958632,1944214,0,Y,N,2012-04-12 9:34
MP1111K00250512,한마음종합상사,24914035,1,서울특별시,중랑구,상봉동,264-15,1126010200,11260580,929101000,도매/소매/서비스;도소매;도소매 기타,,,963608,1955758,0,Y,N,2012-04-12 9:34
MP1111K00250513,영통포럼,27130084,1,서울특별시,영등포구,영등포동,585-26,1156010100,11560515,325101000,정치/사회기관;사회;사회단체,,,948102,1946449,0,Y,N,2012-04-12 9:34
MP1111K00250647,이엠디자인,25232275,1,서울특별시,서초구,서초동,1355-8,1165010800,11650520,921201380,도매/소매/서비스;서비스업;조경및관련서비스업,,,958345,1942996,0,Y,N,2012-04-12 9:34
MP1111K00250648,미르티에스,28656009,1,서울특별시,금천구,가산동,327-24,1154510100,11545510,952055200,산업/농축수산/임광업;제조업;기타특수목적,,,945530,1941422,0,Y,N,2012-04-12 9:34
MP1111K00250649,디자인캐스팅,23335179,1,서울특별시,마포구,합정동,377-3,1144012200,11440680,921201060,도매/소매/서비스;서비스업;건축/엔지니어링및관련기술서비스업,,,948060,1949929,0,Y,N,2012-04-12 9:34
MP1111K00250650,왕자장,24035153,1,서울특별시,송파구,마천동,200-73,1171011400,11710550,852001000,한식/중식/일식;중식;중화요리 일반,,,969414,1944361,0,Y,N,2012-04-12 9:34
MP1111K00250652,한국연예스포츠신문,234485761,1,서울특별시,중구,을지로6가,02월 17일,1114014800,11140590,551203000,교육/예술/종교;방송-언론;언론사,,,956529,1952252,0,Y,N,2012-04-12 9:34
MP1111K00250653,페널티킥스포츠,222354119,1,서울특별시,중구,신당동,395-1,1114016200,11140620,991001000,기타;;기타 기타,,,956774,1951445,0,Y,N,2012-04-12 9:34
MP1111K00250654,황가네(한식),23886555,1,서울특별시,은평구,역촌동,8-48,1138010800,11380625,851102000,한식/중식/일식;전통음식;한식 일반,,,948449,1956613,0,Y,N,2012-04-12 9:34
MP1111K00250655,위키시큐리티,23224688,1,서울특별시,마포구,연남동,259-3,1144012400,11440710,921201500,도매/소매/서비스;서비스업;통신관련서비스업,,,949120,1951461,0,Y,N,2012-04-12 9:34
MP1111K00250656,웅진정수기,262030016,1,서울특별시,영등포구,도림동,165-1,1156011800,11560585,921001060,도매/소매/서비스;판매업;가정용품판매업,,,946854,1945714,0,Y,N,2012-04-12 9:34
MP1111K00250657,오늘세무법인,25386630,1,서울특별시,강남구,역삼동,828-5,1168010100,11680640,921201360,도매/소매/서비스;서비스업;회계관련서비스업,,,958665,1944278,0,Y,N,2012-04-12 9:34
MP1111K00250780,한국경제스페셜,23192770,1,서울특별시,중구,서소문동,91,1114016600,11140520,902201000,공기업/공단/문화산업;광고대행;광고대행 일반,,,953682,1951697,0,Y,N,2012-04-12 9:34
MP1111K00250781,일광건설기계,226753422,1,서울특별시,영등포구,영등포동2가,94-136,1156010300,11560535,929101000,도매/소매/서비스;도소매;도소매 기타,,,948078,1947168,0,Y,N,2012-04-12 9:34
MP1111K00250782,명성공인중개사무소,222341900,1,서울특별시,중구,신당동,44-27,1114016200,11140660,921201140,도매/소매/서비스;서비스업;부동산업,,,957510,1951365,0,Y,N,2012-04-12 9:34
MP1111K00250783,하이트맥주,234750100,1,서울특별시,서초구,서초동,1445-14,1165010800,11650510,929101000,도매/소매/서비스;도소매;도소매 기타,,,957358,1942814,0,Y,N,2012-04-12 9:34
MP1111K00250784,에이스미래,28066134,1,서울특별시,마포구,망원동,475-56,1144012300,11440700,551204000,교육/예술/종교;방송-언론;출판사,,,947329,1951373,0,Y,N,2012-04-12 9:34
MP1111K00250785,정용기계상사,222367224,1,서울특별시,동대문구,답십리동,490-35,1123010500,11230600,929101000,도매/소매/서비스;도소매;도소매 기타,,,960756,1952011,0,Y,N,2012-04-12 9:34
MP1111K00250786,케이에프지강북지점,267195048,1,서울특별시,중구,을지로4가,310-68,1114015000,11140605,742601000,금융/보험;기타보험;기타보험,,,955453,1951983,0,Y,N,2012-04-12 9:34
MP1111K00250787,웅진코웨이창신대리점,236753582,1,서울특별시,종로구,창신동,11,1111017400,11110690,703108100,쇼핑/여가/가정;전자제품;웅진코웨이,,,957022,1953478,0,Y,N,2012-04-12 9:34
MP1111K00250788,에스디엠구조기술사사무소,29009766,1,서울특별시,강동구,길동,146-2,1174010500,11740685,921201060,도매/소매/서비스;서비스업;건축/엔지니어링및관련기술서비스업,,,968634,1948577,0,Y,N,2012-04-12 9:34
MP1111K00250369,워드스케치,25250579,1,서울특별시,서초구,서초동,1357-66,1165010800,11650520,954101080,산업/농축수산/임광업;소프트웨어;S/W개발및자료처리업,,,958627,1943286,0,Y,N,2012-04-12 9:34
MP1111K00250370,한다학원,236623839,1,서울특별시,강서구,염창동,244-15,1150010100,11500510,555207000,교육/예술/종교;학원;특수학원,,,944418,1950639,0,Y,N,2012-04-12 9:34
MP1111K00250371,은천교회,28531923,1,서울특별시,관악구,신림동,458-1,1162010200,11620685,553101000,교육/예술/종교;기독교계;기독교 일반,,,948818,1943398,0,Y,N,2012-04-12 9:34
MP1111K00250372,에이치더블유아이,222672510,1,서울특별시,중구,수표동,Jan-56,1114011000,11140550,929101000,도매/소매/서비스;도소매;도소매 기타,,,954908,1952091,0,Y,N,2012-04-12 9:34
MP1111K00250373,위플레이인터내셔널,23721370,1,서울특별시,은평구,응암동,586-19,1138010700,11380600,929101000,도매/소매/서비스;도소매;도소매 기타,,,948319,1954804,0,Y,N,2012-04-12 9:34
MP1111K00250374,도호시엔티,25928778,1,서울특별시,강남구,역삼동,837-26,1168010100,11680640,921201060,도매/소매/서비스;서비스업;건축/엔지니어링및관련기술서비스업,,,958674,1943606,0,Y,N,2012-04-12 9:34
MP1111K00250375,동조세무법인,29069538,1,서울특별시,강북구,수유동,190-49,1130510300,11305630,921201360,도매/소매/서비스;서비스업;회계관련서비스업,,,958191,1960143,0,Y,N,2012-04-12 9:34
MP1111K00250376,예수전도단,28717352,1,서울특별시,관악구,신림동,241-34,1162010200,11620735,325101000,정치/사회기관;사회;사회단체,,,950546,1941340,0,Y,N,2012-04-12 9:34
MP1111K00250377,유니웰시스,234621755,1,서울특별시,서초구,양재동,262-10,1165010200,11650652,991001000,기타;;기타 기타,,,959505,1941906,0,Y,N,2012-04-12 9:34
MP1111K00250378,청호나이스대리점,29268704,1,서울특별시,동대문구,신설동,98-59,1123010100,11230536,921001060,도매/소매/서비스;판매업;가정용품판매업,,,958070,1953058,0,Y,N,2012-04-12 9:34
MP1111K00250514,에코랜드멤버스,25540047,1,서울특별시,강남구,역삼동,650,1168010100,11680640,953101000,산업/농축수산/임광업;무역업;무역업,,,958838,1945419,0,Y,N,2012-04-12 9:34
MP1111K00250515,제일상선,27332371,1,서울특별시,종로구,당주동,5,1111011700,11110530,921209020,도매/소매/서비스;서비스업;무역업/상품중개업-기타,,,953581,1952646,0,Y,N,2012-04-12 9:34
MP1111K00250516,아이원스포츠클럽,236610411,1,서울특별시,서대문구,남가좌동,02월 04일,1141012000,11410700,522301000,레저/스포츠;레저/스포츠기타;레저/스포츠기타,,,949039,1954083,0,Y,N,2012-04-12 9:34
MP1111K00250517,안국공인중개사,24820101,1,서울특별시,강동구,둔촌동,172-4,1174010600,11740690,921201140,도매/소매/서비스;서비스업;부동산업,,,967863,1947199,0,Y,N,2012-04-12 9:34
MP1111K00250518,동서세일즈프로모션,236731500,1,서울특별시,종로구,창신동,327-2,1111017400,11110670,954101060,산업/농축수산/임광업;소프트웨어;데이터베이스사업,,,957199,1952685,0,Y,N,2012-04-12 9:34
MP1111K00250519,아인피아노,23127470,1,서울특별시,서대문구,북아현동,109,1141011000,11410555,555205000,교육/예술/종교;학원;피아노학원,,,952068,1951105,0,Y,N,2012-04-12 9:34
MP1111K00250520,레드,25474901,1,서울특별시,서초구,반포동,709-6,1165010700,11650560,902201000,공기업/공단/문화산업;광고대행;광고대행 일반,,,957597,1945671,0,Y,N,2012-04-12 9:34
MP1111K00250521,누수탐지,220550004,1,서울특별시,동작구,상도동,181-2,1159010200,11590540,953001020,산업/농축수산/임광업;건설업;전문건설업(단종건설업),,,950491,1945065,0,Y,N,2012-04-12 9:34
MP1111K00250522,에스피로지스,220693391,1,서울특별시,영등포구,문래동6가,29,1156012400,11560605,953201240,산업/농축수산/임광업;운송업;화물운송업,,,945831,1947045,0,Y,N,2012-04-12 9:34
MP1111K00250523,디크러쉬,25424625,1,서울특별시,서초구,잠원동,09월 14일,1165010600,11650540,902201000,공기업/공단/문화산업;광고대행;광고대행 일반,,,957421,1946437,0,Y,N,2012-04-12 9:34
MP1111K00250379,지오코리아모델,25157605,1,서울특별시,강남구,논현동,74-26,1168010800,11680531,921201300,도매/소매/서비스;서비스업;인력공급및고용알선업,,,958457,1946524,0,Y,N,2012-04-12 9:34
MP1111K00250380,그레이블루,25085579,1,서울특별시,구로구,구로동,212-8,1153010200,11530540,954101080,산업/농축수산/임광업;소프트웨어;S/W개발및자료처리업,,,946551,1942888,0,Y,N,2012-04-12 9:34
MP1111K00250381,프리빌리지,25477114,1,서울특별시,관악구,봉천동,893-11,1162010100,11620615,954101080,산업/농축수산/임광업;소프트웨어;S/W개발및자료처리업,,,951141,1942711,0,Y,N,2012-04-12 9:34
MP1111K00250382,명인디자인건축사무소,234447934,1,서울특별시,강남구,논현동,Nov-38,1168010800,11680521,921201060,도매/소매/서비스;서비스업;건축/엔지니어링및관련기술서비스업,,,958342,1946251,0,Y,N,2012-04-12 9:34
MP1111K00250383,이재형세무사사무소,24762304,1,서울특별시,강동구,천호동,456,1174010900,11740610,921201360,도매/소매/서비스;서비스업;회계관련서비스업,,,966717,1948962,0,Y,N,2012-04-12 9:34
MP1111K00250384,하늘참족발보쌈,24175933,1,서울특별시,송파구,잠실동,101-1,1171010100,11710720,855201000,한식/중식/일식;족발;족발 일반,,,962274,1945370,0,Y,N,2012-04-12 9:34
MP1111K00250385,하늘참족발보쌈,24177933,1,서울특별시,송파구,잠실동,209,1171010100,11710650,855201000,한식/중식/일식;족발;족발 일반,,,963442,1945618,0,Y,N,2012-04-12 9:34
MP1111K00250386,영등포쌀유통,226365870,1,서울특별시,영등포구,영등포동4가,151-2,1156010500,11560535,929101000,도매/소매/서비스;도소매;도소매 기타,,,947097,1946943,0,Y,N,2012-04-12 9:34
MP1111K00250387,다츠커뮤니케이션,25082211,1,서울특별시,서초구,방배동,753-12,1165010100,11650590,902201000,공기업/공단/문화산업;광고대행;광고대행 일반,,,954337,1944290,0,Y,N,2012-04-12 9:34
MP1111K00250388,성광창호디자인,23739121,1,서울특별시,마포구,성산동,595,1144012500,11440730,953001020,산업/농축수산/임광업;건설업;전문건설업(단종건설업),,,947139,1951828,0,Y,N,2012-04-12 9:34
MP1111K00250524,선우엔조신경과의원,222681400,1,서울특별시,중구,광희동2가,319,1114014600,11140590,533106100,의료/건강;전문병원;신경외과,,,956500,1951731,0,Y,N,2012-04-12 9:34
MP1111K00250525,마리판촉,23038811,1,서울특별시,마포구,중동,393,1144012600,11440730,954201020,산업/농축수산/임광업;인터넷-통신;인터넷관련사업,,,948055,1952320,0,Y,N,2012-04-12 9:34
MP1111K00250526,청호나이스대리점,231427502,1,서울특별시,마포구,합정동,354-17,1144012200,11440680,921001060,도매/소매/서비스;판매업;가정용품판매업,,,948632,1949960,0,Y,N,2012-04-12 9:34
MP1111K00250528,종로요리제과제빵학원,222671216,1,서울특별시,종로구,종로5가,70,1111016300,11110630,555207000,교육/예술/종교;학원;특수학원,,,956069,1952555,0,Y,N,2012-04-12 9:34
MP1111K00250529,한강정수산업,27902030,1,서울특별시,용산구,한남동,620-172,1117013100,11170685,952055080,산업/농축수산/임광업;제조업;섬유/산업분야,,,956131,1947987,0,Y,N,2012-04-12 9:34
MP1111K00250530,타라그래픽스동여의도점,27802830,1,서울특별시,영등포구,여의도동,44,1156011000,11560540,921201280,도매/소매/서비스;서비스업;인쇄업,,,949602,1947012,0,Y,N,2012-04-12 9:34
MP1111K00250531,타라그래픽스교대역점,25980999,1,서울특별시,서초구,서초동,1573-1,1165010800,11650530,921201280,도매/소매/서비스;서비스업;인쇄업,,,956929,1943871,0,Y,N,2012-04-12 9:34
MP1111K00250532,웨이브프린팅,24617302,1,서울특별시,성동구,성수동2가,309-128,1120011500,11200670,921201280,도매/소매/서비스;서비스업;인쇄업,,,960663,1949123,0,Y,N,2012-04-12 9:34
MP1111K00250533,다이렉트티엠,269250911,1,서울특별시,종로구,관철동,Jul-32,1111013500,11110615,742601000,금융/보험;기타보험;기타보험,,,954565,1952284,0,Y,N,2012-04-12 9:34
MP1111K00250658,디케이해운,226769988,1,서울특별시,영등포구,양평동3가,13,1156012700,11560610,953201060,산업/농축수산/임광업;운송업;수상운송업,,,946040,1947514,0,Y,N,2012-04-12 9:34
MP1111K00250659,리치대디클럽,28572626,1,서울특별시,금천구,가산동,554-2,1154510100,11545510,822001000,음료/주점;커피전문점;커피전문점 일반,,,945309,1941642,0,Y,N,2012-04-12 9:34
MP1111K00250660,세세,221924774,1,서울특별시,강남구,역삼동,642-1,1168010100,11680640,902001020,공기업/공단/문화산업;영화;영화제작,,,958955,1944811,0,Y,N,2012-04-12 9:34
MP1111K00250661,창대,222541751,1,서울특별시,중구,흥인동,3,1114016300,11140610,921001020,도매/소매/서비스;판매업;가구판매업,,,957311,1952154,0,Y,N,2012-04-12 9:34
MP1111K00250662,제스트,27036980,1,서울특별시,성동구,성수동2가,333-140,1120011500,11200670,991001000,기타;;기타 기타,,,960549,1949230,0,Y,N,2012-04-12 9:34
MP1111K00250663,형솔루션,232880480,1,서울특별시,강남구,역삼동,707-24,1168010100,11680650,954101080,산업/농축수산/임광업;소프트웨어;S/W개발및자료처리업,,,959902,1944990,0,Y,N,2012-04-12 9:34
MP1111K00250664,오리온2사업부,29070626,1,서울특별시,도봉구,창동,744-10,1132010700,11320514,952055000,산업/농축수산/임광업;제조업;가공식품/식재료,,,960174,1962506,0,Y,N,2012-04-12 9:34
MP1111K00250665,와이엔에스열정과신념영어학원,226467905,1,서울특별시,양천구,신정동,321-6,1147010100,11470670,555202000,교육/예술/종교;학원;어학원,,,943929,1946656,0,Y,N,2012-04-12 9:34
MP1111K00250666,동조무역상사,27957800,1,서울특별시,용산구,한강로3가,43-389,1117012800,11170625,929101000,도매/소매/서비스;도소매;도소매 기타,,,952702,1947528,0,Y,N,2012-04-12 9:34
MP1111K00250667,롯데부동산,25458949,1,서울특별시,강남구,삼성동,10월 22일,1168010500,11680590,921201140,도매/소매/서비스;서비스업;부동산업,,,959664,1946292,0,Y,N,2012-04-12 9:34
MP1111K00250789,프랜치캣엔시백화점,226679769,1,서울특별시,강서구,등촌동,689,1150010200,11500535,931001000,의류/스포츠판매업;일반의류;일반의류,,,941741,1951384,0,Y,N,2012-04-12 9:34
MP1111K00250790,운주,24631510,1,서울특별시,광진구,자양동,Aug-43,1121510500,11215847,703201000,쇼핑/여가/가정;휴대폰;휴대폰대리점 일반,,,961442,1948687,0,Y,N,2012-04-12 9:34
MP1111K00250791,도성무역,226055807,1,서울특별시,양천구,신월동,438-1,1147010300,11470590,953101000,산업/농축수산/임광업;무역업;무역업,,,941481,1947131,0,Y,N,2012-04-12 9:34
MP1111K00250792,사우나쩜넷,27964587,1,서울특별시,용산구,한강로3가,40-132,1117012800,11170625,953001020,산업/농축수산/임광업;건설업;전문건설업(단종건설업),,,952636,1947604,0,Y,N,2012-04-12 9:34
MP1111K00250793,김두남세무사무소,222742525,1,서울특별시,종로구,종로5가,314-7,1111016300,11110630,921201360,도매/소매/서비스;서비스업;회계관련서비스업,,,956114,1952416,0,Y,N,2012-04-12 9:34
MP1111K00250794,증산새마을금고1분소,23753141,1,서울특별시,은평구,신사동,339-1,1138010900,11380632,742108020,금융/보험;저축은행;새마을금고,,,948156,1954563,0,Y,N,2012-04-12 9:34
MP1111K00250795,인트로,23361208,1,서울특별시,마포구,망원동,403-12,1144012300,11440690,902201000,공기업/공단/문화산업;광고대행;광고대행 일반,,,947463,1950843,0,Y,N,2012-04-12 9:34
MP1111K00250796,종교인평화봉사단,25980361,1,서울특별시,송파구,마천동,01월 28일,1171011400,11710550,325101000,정치/사회기관;사회;사회단체,,,968436,1944612,0,Y,N,2012-04-12 9:34
MP1111K00250797,우리세탁,25328880,1,서울특별시,서초구,방배동,814-13,1165010100,11650621,786201000,생활/편의;목욕-세탁;세탁소 일반,,,954870,1943740,0,Y,N,2012-04-12 9:34
MP1111K00250798,우진성능시험기기,25295702,1,서울특별시,강남구,도곡동,417-12,1168011800,11680656,929101000,도매/소매/서비스;도소매;도소매 기타,,,959731,1943006,0,Y,N,2012-04-12 9:34
MP1111K00250389,디지털이앤아이,226368452,1,서울특별시,구로구,구로동,636-62,1153010200,11530530,953001020,산업/농축수산/임광업;건설업;전문건설업(단종건설업),,,945022,1944775,0,Y,N,2012-04-12 9:34
MP1111K00250390,장군주먹고기,226767211,1,서울특별시,영등포구,당산동6가,171-47,1156011600,11560560,851102000,한식/중식/일식;전통음식;한식 일반,,,947503,1948260,0,Y,N,2012-04-12 9:34
MP1111K00250391,모두투어,23830754,1,서울특별시,용산구,이촌동,300-15,1117012900,11170630,501308020,관광/숙박;관광여행관련;모두투어,,,953860,1946698,0,Y,N,2012-04-12 9:34
MP1111K00250392,물비늘디자인,222669636,1,서울특별시,중구,필동1가,Jan-50,1114013700,11140570,991001000,기타;;기타 기타,,,955270,1951503,0,Y,N,2012-04-12 9:34
MP1111K00250393,전주풍남회관,27362144,1,서울특별시,중구,태평로1가,Jul-62,1114010300,11140550,851102000,한식/중식/일식;전통음식;한식 일반,,,953725,1952263,0,Y,N,2012-04-12 9:34
